"","id_policy","id_client","premium","claim_amount"
"4383","A00003998-V01","A00003998",40.6609625482803,0
"4391","A00004005-V01","A00004005",108.368063496599,0
"4395","A00004009-V01","A00004009",34.8233456088172,0
"4396","A00004009-V02","A00004009",67.0168046585079,0
"4405","A00004017-V01","A00004017",21.5400358703986,0
"4412","A00004022-V01","A00004022",17.1493411427547,0
"4414","A00004024-V01","A00004024",108.537550520752,0
"4435","A00004045-V01","A00004045",50.3981870258278,0
"4459","A00004068-V01","A00004068",100.023528445466,0
"4479","A00004087-V01","A00004087",13.9052486881282,0
"4488","A00004096-V01","A00004096",27.1895483828659,0
"4497","A00004104-V01","A00004104",75.8791665353256,0
"4508","A00004114-V01","A00004114",116.674117243961,0
"4509","A00004115-V01","A00004115",102.336038355198,0
"4514","A00004120-V01","A00004120",47.3070934134378,0
"4531","A00004135-V01","A00004135",113.046144947794,0
"4532","A00004136-V01","A00004136",111.652217146433,121.39
"4538","A00004142-V01","A00004142",135.4728999416,0
"4546","A00004150-V01","A00004150",21.5138816810012,0
"4570","A00004172-V01","A00004172",143.953023877426,1399.69
"4575","A00004177-V01","A00004177",154.371313493877,0
"4583","A00004184-V01","A00004184",84.4432453842672,0
"4593","A00004193-V01","A00004193",98.0496072052885,0
"4605","A00004205-V01","A00004205",135.300770872124,1236
"4613","A00004213-V01","A00004213",28.4966229099394,0
"4614","A00004214-V01","A00004214",129.505997567124,0
"4616","A00004216-V01","A00004216",145.968353782106,0
"4649","A00004243-V01","A00004243",107.544307158985,0
"4653","A00004247-V01","A00004247",38.1427765720519,0
"4654","A00004248-V01","A00004248",28.153529319202,0
"4658","A00004252-V01","A00004252",159.292760062758,0
"4663","A00004256-V01","A00004256",40.2399575158591,0
"4674","A00004264-V01","A00004264",83.6628663603382,0
"4675","A00004264-V02","A00004264",152.10627540958,0
"4709","A00004294-V01","A00004294",68.5540469789513,0
"4719","A00004303-V01","A00004303",80.3936726035824,0
"4742","A00004325-V01","A00004325",98.667136998859,0
"4751","A00004334-V01","A00004334",55.419474656899,0
"4753","A00004336-V01","A00004336",102.575042158097,227.26
"4768","A00004348-V01","A00004348",30.580140338157,0
"4777","A00004356-V01","A00004356",29.9953667640259,0
"4784","A00004361-V01","A00004361",139.914540117855,0
"4796","A00004372-V01","A00004372",26.8394491939532,0
"4804","A00004380-V01","A00004380",130.331486174178,107.39
"4808","A00004384-V01","A00004384",85.3833569039069,0
"4811","A00004387-V01","A00004387",83.3241455645895,0
"4822","A00004398-V01","A00004398",58.1729300469149,0
"4825","A00004400-V01","A00004400",28.1558753332818,0
"4830","A00004405-V01","A00004405",36.9566672178967,0
"4835","A00004410-V01","A00004410",40.3617456260956,0
"4839","A00004414-V01","A00004414",177.852886799008,0
"4844","A00004419-V01","A00004419",40.6406751859823,0
"4845","A00004419-V02","A00004419",104.841389364133,0
"4846","A00004420-V01","A00004420",23.5748611711623,0
"4860","A00004433-V01","A00004433",25.4529267759613,0
"4861","A00004434-V01","A00004434",78.8797638564209,0
"4870","A00004443-V01","A00004443",81.6140052889944,0
"4896","A00004467-V01","A00004467",67.4162410233231,0
"4903","A00004472-V01","A00004472",92.3000959117662,0
"4906","A00004475-V01","A00004475",30.8139178993561,0
"4907","A00004476-V01","A00004476",37.0187982959847,0
"4911","A00004480-V01","A00004480",54.2577737258789,0
"4919","A00004487-V01","A00004487",25.0036482664566,0
"4920","A00004487-V02","A00004487",36.6328319634025,0
"4943","A00004509-V01","A00004509",102.254850334507,0
"4955","A00004520-V01","A00004520",195.082969697326,105.16
"4977","A00004539-V01","A00004539",112.492765003747,0
"4985","A00004546-V01","A00004546",97.2379853040244,0
"4991","A00004552-V01","A00004552",109.17729783865,379.47
"5000","A00004561-V01","A00004561",26.1169580838075,0
"5023","A00004580-V01","A00004580",96.6556677928094,458.47
"5029","A00004586-V01","A00004586",26.9465234116332,0
"5047","A00004602-V01","A00004602",124.933590040269,0
"5058","A00004611-V01","A00004611",20.5271108997913,0
"5059","A00004612-V01","A00004612",95.1975231517264,0
"5080","A00004632-V01","A00004632",77.8893732091843,0
"5085","A00004637-V01","A00004637",39.1597113002924,0
"5096","A00004648-V01","A00004648",124.64586546105,0
"5154","A00004700-V01","A00004700",118.795284243319,0
"5156","A00004702-V01","A00004702",127.35270783289,0
"5157","A00004703-V01","A00004703",79.5062170828211,0
"5160","A00004706-V01","A00004706",57.9321246253377,0
"5167","A00004712-V01","A00004712",94.7529257692768,0
"5169","A00004714-V01","A00004714",74.6615118146372,0
"5172","A00004717-V01","A00004717",144.604835908266,7047.31
"5175","A00004720-V01","A00004720",88.3609568026175,0
"5180","A00004725-V01","A00004725",26.3381805013049,0
"5189","A00004732-V01","A00004732",86.9617106852523,0
"5212","A00004754-V01","A00004754",32.89804244915,165.97
"5221","A00004763-V01","A00004763",134.094377275626,0
"5222","A00004764-V01","A00004764",32.0171304253329,0
"5224","A00004766-V01","A00004766",117.907895633155,0
"5228","A00004770-V01","A00004770",138.01168570916,0
"5238","A00004779-V01","A00004779",28.3596555563917,0
"5243","A00004784-V01","A00004784",118.465866715547,3157.78
"5251","A00004790-V01","A00004790",88.1650661774117,0
"5254","A00004792-V01","A00004792",31.2366755002889,0
"5275","A00004813-V01","A00004813",142.103184750184,0
"5276","A00004814-V01","A00004814",181.513396312665,731.08
"5282","A00004820-V01","A00004820",99.163363225154,0
"5287","A00004825-V01","A00004825",116.538535088641,0
"5295","A00004832-V01","A00004832",171.665577067799,0
"5307","A00004844-V01","A00004844",109.298500890034,0
"5320","A00004856-V01","A00004856",149.129379940888,1335.05
"5324","A00004860-V01","A00004860",122.204873943562,79
"5333","A00004868-V01","A00004868",46.6891069744046,0
"5338","A00004872-V01","A00004872",45.0477865847752,1376.83
"5340","A00004874-V01","A00004874",42.9066791007643,0
"5365","A00004898-V01","A00004898",31.7768080208225,0
"5369","A00004902-V01","A00004902",155.469604949415,0
"5370","A00004903-V01","A00004903",52.4510256962336,0
"5375","A00004908-V01","A00004908",35.7175960659475,0
"5400","A00004931-V01","A00004931",152.548241666667,0
"5416","A00004947-V01","A00004947",109.069148417543,0
"5417","A00004947-V02","A00004947",122.746484246157,0
"5418","A00004947-V03","A00004947",152.002237321833,0
"5419","A00004947-V04","A00004947",130.567924815239,0
"5420","A00004947-V05","A00004947",195.90959241454,0
"5421","A00004948-V01","A00004948",111.855794374915,2165.21
"5424","A00004951-V01","A00004951",162.385867111173,0
"5461","A00004982-V01","A00004982",42.9788808313625,0
"5463","A00004984-V01","A00004984",17.1273680241735,0
"5475","A00004995-V01","A00004995",16.3331723252471,0
"5482","A00005001-V01","A00005001",94.4312898492404,0
"5483","A00005002-V01","A00005002",127.147513505285,0
"5490","A00005008-V01","A00005008",130.272148044602,0
"5505","A00005022-V01","A00005022",15.4228482659653,-929.75
"5507","A00005024-V01","A00005024",29.0172497202314,-38.49
"5509","A00005026-V01","A00005026",71.5263654521205,0
"5513","A00005030-V01","A00005030",26.9401502172638,0
"5514","A00005031-V01","A00005031",43.8797446035582,0
"5515","A00005031-V02","A00005031",90.7982808003322,0
"5538","A00005054-V01","A00005054",121.940128595759,0
"5542","A00005057-V01","A00005057",107.882406726073,0
"5549","A00005064-V01","A00005064",48.315634897462,0
"5556","A00005070-V01","A00005070",62.9551863984615,0
"5561","A00005075-V01","A00005075",116.261323262012,0
"5562","A00005075-V02","A00005075",57.9035513568718,0
"5565","A00005078-V01","A00005078",42.2086770037362,0
"5587","A00005097-V01","A00005097",50.9889473718635,0
"5598","A00005108-V01","A00005108",79.74071076738,0
"5608","A00005117-V01","A00005117",43.1382602008366,0
"5627","A00005135-V01","A00005135",32.2677842203706,0
"5631","A00005138-V01","A00005138",27.9598429376198,0
"5642","A00005148-V01","A00005148",25.9200315065577,0
"5648","A00005154-V01","A00005154",89.553078708231,0
"5649","A00005154-V02","A00005154",97.4024592721699,0
"5650","A00005155-V01","A00005155",34.2374167455947,1236
"5651","A00005156-V01","A00005156",23.6602213185596,130.93
"5654","A00005159-V01","A00005159",104.268298825709,0
"5684","A00005188-V01","A00005188",120.517748848416,0
"5685","A00005189-V01","A00005189",40.4568740498453,0
"5688","A00005192-V01","A00005192",251.208005693413,0
"5689","A00005193-V01","A00005193",86.597424993494,0
"5690","A00005194-V01","A00005194",12.9540495991082,0
"5691","A00005194-V02","A00005194",136.910538701857,0
"5698","A00005201-V01","A00005201",68.1756926264603,0
"5699","A00005202-V01","A00005202",29.5524959833707,0
"5717","A00005219-V01","A00005219",109.839538123097,1433.29
"5728","A00005228-V01","A00005228",114.583836077171,0
"5753","A00005252-V01","A00005252",142.431591732741,0
"5758","A00005257-V01","A00005257",34.8641300116792,0
"5780","A00005276-V01","A00005276",51.530030643767,0
"5781","A00005277-V01","A00005277",138.153651779517,0
"5788","A00005284-V01","A00005284",41.79276787443,0
"5797","A00005293-V01","A00005293",159.192263067471,0
"5800","A00005296-V01","A00005296",9.06329827651332,0
"5836","A00005330-V01","A00005330",84.8979380346696,0
"5837","A00005331-V01","A00005331",91.5862418148491,987.02
"5839","A00005333-V01","A00005333",82.0179621276295,0
"5840","A00005333-V02","A00005333",195.193694824004,7280.63
"5855","A00005348-V01","A00005348",108.636394190997,0
"5878","A00005371-V01","A00005371",39.5465720288643,0
"5899","A00005389-V01","A00005389",129.03712955107,0
"5914","A00005402-V01","A00005402",48.4151220213713,0
"5920","A00005406-V01","A00005406",56.7563142561867,0
"5921","A00005407-V01","A00005407",34.5209070171447,0
"5951","A00005432-V01","A00005432",154.621238398221,0
"5954","A00005435-V01","A00005435",32.1840760577915,0
"5955","A00005435-V02","A00005435",16.6958526890343,0
"5958","A00005438-V01","A00005438",104.121490751911,0
"5959","A00005439-V01","A00005439",12.972655902753,0
"5966","A00005446-V01","A00005446",97.9231940676226,0
"5980","A00005457-V01","A00005457",96.4594242022077,0
"5987","A00005463-V01","A00005463",105.642538695656,0
"5988","A00005464-V01","A00005464",90.6256310442877,0
"5992","A00005468-V01","A00005468",127.630142844273,0
"5996","A00005472-V01","A00005472",129.6495381191,0
"6000","A00005476-V01","A00005476",139.914540117855,0
"6012","A00005487-V01","A00005487",59.3770498635862,487.11
"6029","A00005504-V01","A00005504",46.065400870749,0
"6055","A00005529-V01","A00005529",56.6643780025546,0
"6081","A00005551-V01","A00005551",37.6686718116862,0
"6082","A00005551-V02","A00005551",19.5260657932639,0
"6096","A00005562-V01","A00005562",28.0289407312339,0
"6099","A00005565-V01","A00005565",68.553626883216,0
"6101","A00005567-V01","A00005567",153.825085526836,0
"6113","A00005578-V01","A00005578",127.695051938303,0
"6115","A00005580-V01","A00005580",60.9004045655873,0
"6118","A00005583-V01","A00005583",29.639863597702,0
"6119","A00005584-V01","A00005584",50.9483076551514,0
"6124","A00005589-V01","A00005589",103.265280622035,1803.34
"6129","A00005593-V01","A00005593",118.978592723677,0
"6131","A00005595-V01","A00005595",174.300238887111,0
"6155","A00005619-V01","A00005619",103.346515988372,0
"6161","A00005625-V01","A00005625",45.8882044971601,0
"6162","A00005626-V01","A00005626",76.5182040423504,0
"6172","A00005635-V01","A00005635",135.549112432996,0
"6176","A00005639-V01","A00005639",123.423533328896,0
"6184","A00005647-V01","A00005647",28.1047446926572,0
"6187","A00005650-V01","A00005650",35.6416018853272,0
"6190","A00005653-V01","A00005653",12.6496869749214,0
"6192","A00005655-V01","A00005655",104.389305951226,0
"6195","A00005658-V01","A00005658",53.2832019523582,0
"6197","A00005660-V01","A00005660",156.911909598218,0
"6200","A00005663-V01","A00005663",85.7185024786844,3383.13
"6207","A00005670-V01","A00005670",34.8458136465216,0
"6214","A00005677-V01","A00005677",104.082328088282,0
"6220","A00005683-V01","A00005683",164.289539787156,0
"6224","A00005687-V01","A00005687",81.6179555281298,1338.23
"6248","A00005706-V01","A00005706",161.73930477199,0
"6249","A00005707-V01","A00005707",9.9553283162592,0
"6250","A00005708-V01","A00005708",119.126333187803,0
"6252","A00005710-V01","A00005710",105.088799545919,0
"6255","A00005713-V01","A00005713",96.7881074212024,0
"6263","A00005721-V01","A00005721",113.161528845235,0
"6280","A00005738-V01","A00005738",31.3537600981437,0
"6281","A00005738-V02","A00005738",120.301808687568,0
"6293","A00005749-V01","A00005749",71.2594724367656,0
"6310","A00005765-V01","A00005765",106.137306568232,752.25
"6346","A00005798-V01","A00005798",37.4840947103792,0
"6347","A00005798-V02","A00005798",95.4639271155461,0
"6351","A00005802-V01","A00005802",148.922253374764,0
"6360","A00005810-V01","A00005810",52.5589921534874,0
"6372","A00005822-V01","A00005822",76.4129018641489,0
"6373","A00005823-V01","A00005823",29.2726910454034,0
"6374","A00005824-V01","A00005824",82.5128135587753,0
"6376","A00005826-V01","A00005826",72.6069665968614,1937.68
"6395","A00005844-V01","A00005844",26.571326188863,0
"6403","A00005851-V01","A00005851",156.717078003874,0
"6418","A00005863-V01","A00005863",39.3232735550341,0
"6433","A00005877-V01","A00005877",69.4808670218419,0
"6443","A00005886-V01","A00005886",89.158968815602,0
"6467","A00005905-V01","A00005905",38.9558170071802,0
"6503","A00005932-V01","A00005932",32.3900497886113,0
"6504","A00005933-V01","A00005933",42.5017352530182,0
"6508","A00005937-V01","A00005937",26.8807540920936,0
"6514","A00005943-V01","A00005943",36.457339743338,0
"6520","A00005948-V01","A00005948",11.7134777203839,0
"6523","A00005951-V01","A00005951",74.7294865687385,0
"6527","A00005954-V01","A00005954",90.6798579648898,423.52
"6528","A00005955-V01","A00005955",245.976464604876,525.58
"6533","A00005960-V01","A00005960",114.907960004042,0
"6538","A00005965-V01","A00005965",133.275806153724,798.61
"6539","A00005966-V01","A00005966",139.616294124752,1096.21
"6549","A00005975-V01","A00005975",113.048569118981,0
"6559","A00005985-V01","A00005985",123.623792176298,0
"6573","A00005999-V01","A00005999",116.471203599288,0
"6587","A00006010-V01","A00006010",28.3414791069263,0
"6600","A00006022-V01","A00006022",46.3869209324572,0
"6603","A00006025-V01","A00006025",112.439406402457,0
"6610","A00006032-V01","A00006032",42.9280596683315,0
"6614","A00006036-V01","A00006036",71.8331333991051,0
"6616","A00006038-V01","A00006038",26.1225365692034,0
"6619","A00006041-V01","A00006041",9.76030284136633,0
"6626","A00006046-V01","A00006046",81.6312620858086,0
"6627","A00006047-V01","A00006047",93.2123017558422,0
"6658","A00006076-V01","A00006076",146.563016258069,0
"6666","A00006084-V01","A00006084",18.8154043508008,0
"6670","A00006088-V01","A00006088",68.7983921980591,0
"6684","A00006101-V01","A00006101",59.7283732675764,0
"6688","A00006105-V01","A00006105",150.282163502931,0
"6693","A00006110-V01","A00006110",80.2456964843234,0
"6701","A00006118-V01","A00006118",214.856369744682,0
"6706","A00006122-V01","A00006122",85.2282490742392,0
"6708","A00006124-V01","A00006124",93.2490070636051,0
"6709","A00006125-V01","A00006125",69.7381953429303,0
"6717","A00006133-V01","A00006133",37.6821787535377,0
"6730","A00006145-V01","A00006145",36.7891913061282,0
"6731","A00006146-V01","A00006146",121.039680426739,0
"6744","A00006159-V01","A00006159",39.4965936447627,3135.54
"6752","A00006167-V01","A00006167",47.7112754428673,0
"6758","A00006172-V01","A00006172",136.132483710267,0
"6761","A00006175-V01","A00006175",100.655372123038,0
"6777","A00006191-V01","A00006191",31.0459929382587,0
"6790","A00006203-V01","A00006203",23.1993086568483,0
"6800","A00006210-V01","A00006210",88.5262789528123,0
"6801","A00006211-V01","A00006211",24.9533890075314,0
"6806","A00006215-V01","A00006215",39.1363336039537,0
"6822","A00006231-V01","A00006231",98.3320412607992,0
"6827","A00006236-V01","A00006236",35.8020761186111,0
"6839","A00006247-V01","A00006247",55.6410592939312,0
"6841","A00006249-V01","A00006249",90.60860153047,0
"6852","A00006260-V01","A00006260",22.0997849142414,0
"6861","A00006268-V01","A00006268",12.2563329991428,0
"6862","A00006268-V02","A00006268",171.320243887092,0
"6870","A00006275-V01","A00006275",32.9169808288253,0
"6874","A00006279-V01","A00006279",25.6172949141055,0
"6896","A00006299-V01","A00006299",111.004488099051,0
"6902","A00006304-V01","A00006304",16.8949474803246,0
"6911","A00006312-V01","A00006312",165.954907546353,0
"6920","A00006320-V01","A00006320",33.2319963788666,0
"6927","A00006327-V01","A00006327",50.5698374438558,0
"6929","A00006329-V01","A00006329",122.419953805736,0
